lngDeg_current,Mi8,Pixel4,Pixel4Modded,Pixel4XL,Pixel4XLModded,Pixel5,SamsungS20Ultra
-122.07211240000001,0,0,1,0,0,0,0
-122.07251289999999,1,0,0,0,0,0,0
-122.1041287,0,0,0,0,0,0,1
-122.0957783,0,0,0,0,1,0,0
-122.06104920000001,0,0,0,1,0,0,0
-122.0612638,0,1,0,0,0,0,0
-122.2464603,0,0,1,0,0,0,0
-121.8897064,0,1,0,0,0,0,0
-122.08480800000001,0,1,0,0,0,0,0
-122.0725317,0,0,0,0,1,0,0
-122.337368,0,0,0,1,0,0,0
-122.24376529999999,0,0,0,1,0,0,0
-122.42442700000001,0,0,0,1,0,0,0
-122.0628335,0,1,0,0,0,0,0
-122.05667759999999,0,1,0,0,0,0,0
-122.23930220000001,0,0,1,0,0,0,0
-121.88399950000002,0,0,0,0,0,0,1
-122.0773057,0,1,0,0,0,0,0
-122.06795509999999,1,0,0,0,0,0,0
-122.13594850000001,0,1,0,0,0,0,0
-122.2817635,0,0,0,1,0,0,0
-121.893877,0,0,0,0,0,0,1
-122.35826570000002,0,0,0,0,1,0,0
-122.07182809999999,0,0,0,1,0,0,0
-121.8896233,0,0,0,0,0,0,1
-122.07715970000001,0,1,0,0,0,0,0
-122.24068500000001,0,0,0,1,0,0,0
-122.2454676,0,0,0,0,0,1,0
-122.4274563,0,0,0,1,0,0,0
-122.26015530000001,0,0,1,0,0,0,0
-122.25147690000001,0,0,0,0,0,1,0
-122.29439340000002,0,1,0,0,0,0,0
-122.2810355,0,1,0,0,0,0,0
-122.12899669999999,0,1,0,0,0,0,0
-121.89403359999999,0,0,0,0,0,0,1
-122.2810068,0,1,0,0,0,0,0
-122.06268770000001,0,0,0,1,0,0,0
-122.32228070000001,0,1,0,0,0,0,0
-122.29062590000001,0,0,0,1,0,0,0
-122.24858130000001,0,0,0,0,1,0,0
-122.06007040000001,1,0,0,0,0,0,0
-122.1030605,0,0,0,0,0,1,0
-122.2425283,0,0,1,0,0,0,0
-122.08813020000001,0,0,0,0,0,1,0
-122.2324794,0,0,0,1,0,0,0
-122.4191639,0,1,0,0,0,0,0
-122.0780105,0,0,0,0,1,0,0
-121.88516489999999,0,1,0,0,0,0,0
-122.1297795,0,0,0,0,0,1,0
-122.1030841,0,0,0,0,0,0,1
-122.1010646,0,1,0,0,0,0,0
-122.2267213,0,0,0,0,1,0,0
-122.4216973,0,0,0,1,0,0,0
-122.16126440000001,0,0,0,1,0,0,0
-122.10433429999999,0,1,0,0,0,0,0
-122.27112040000002,0,0,0,1,0,0,0
-122.0372673,0,0,0,0,0,1,0
-121.888194,0,0,0,0,0,0,1
-121.8876311,0,1,0,0,0,0,0
-122.42010309999999,0,0,0,1,0,0,0
-121.89559960000001,0,1,0,0,0,0,0
-122.0838418,0,1,0,0,0,0,0
-122.0699126,1,0,0,0,0,0,0
-122.24058659999999,0,0,1,0,0,0,0
-122.08158529999999,0,0,0,1,0,0,0
-122.1521709,0,0,0,1,0,0,0
-122.33990390000001,0,0,0,1,0,0,0
-122.28668710000001,0,1,0,0,0,0,0
-122.42114709999998,0,1,0,0,0,0,0
-122.13513999999999,0,1,0,0,0,0,0
-121.887014,0,1,0,0,0,0,0
-122.07794540000002,1,0,0,0,0,0,0
-122.1820989,1,0,0,0,0,0,0
-121.8831074,0,0,0,0,0,0,1
-122.0882396,0,0,0,0,0,1,0
-122.10909070000001,0,0,0,0,0,1,0
-122.12316000000001,0,0,0,0,0,0,1
-122.12784769999999,0,0,0,0,1,0,0
-122.12198870000002,0,0,1,0,0,0,0
-122.09385159999998,0,0,0,0,0,1,0
-122.24381340000001,0,0,0,1,0,0,0
-122.0779492,0,1,0,0,0,0,0
-122.34969699999999,0,1,0,0,0,0,0
-122.0923267,0,1,0,0,0,0,0
-122.0828997,0,0,0,0,0,1,0
-122.35879890000001,0,1,0,0,0,0,0
-122.02590179999999,0,0,0,1,0,0,0
-122.07931049999999,0,0,0,0,0,1,0
-122.06798149999999,1,0,0,0,0,0,0
-122.10652569999999,1,0,0,0,0,0,0
-121.88784229999999,0,0,0,0,0,0,1
-122.0778575,0,0,0,0,0,0,1
-122.02928159999999,0,0,0,1,0,0,0
-122.06662079999998,0,0,0,1,0,0,0
-122.28449340000002,0,1,0,0,0,0,0
-122.05975649999999,0,1,0,0,0,0,0
-122.28986019999999,0,1,0,0,0,0,0
-122.0825665,0,1,0,0,0,0,0
-122.1294406,1,0,0,0,0,0,0
-121.8848875,0,0,0,0,0,0,1
-122.14624920000001,0,1,0,0,0,0,0
-122.1017176,0,0,0,0,1,0,0
-122.1258979,0,1,0,0,0,0,0
-122.08876370000002,0,0,0,1,0,0,0
-122.25453590000002,0,0,0,0,1,0,0
-122.1003591,0,0,0,0,0,0,1
-122.06327990000001,1,0,0,0,0,0,0
-121.8960733,0,1,0,0,0,0,0
-122.0779031,0,0,0,0,0,0,1
-122.2952513,1,0,0,0,0,0,0
-122.211037,0,0,0,1,0,0,0
-121.88273729999999,0,0,0,0,0,0,1
-122.1266383,0,0,0,0,0,1,0
-122.0596896,0,0,0,1,0,0,0
-121.8896067,0,0,0,0,0,0,1
-122.24986470000002,0,0,1,0,0,0,0
-121.89033490000001,0,1,0,0,0,0,0
-122.29107490000001,0,0,0,0,0,1,0
-122.1944979,0,0,0,0,1,0,0
-122.3741876,0,0,0,1,0,0,0
-122.07252820000001,0,1,0,0,0,0,0
-122.06891189999999,0,0,0,1,0,0,0
-121.8870435,0,0,0,0,0,0,1
-122.4183412,0,0,0,1,0,0,0
-122.0671997,0,1,0,0,0,0,0
-121.88849429999999,0,0,0,0,0,0,1
-122.25518500000001,0,0,1,0,0,0,0
-122.2747328,0,1,0,0,0,0,0
-122.2887378,0,0,0,1,0,0,0
-122.06127859999998,0,1,0,0,0,0,0
-122.30382959999999,1,0,0,0,0,0,0
-122.069229,0,0,0,1,0,0,0
-122.06994089999999,1,0,0,0,0,0,0
-122.26982209999998,0,0,0,0,0,1,0
-122.2515192,0,0,0,1,0,0,0
-122.0677435,1,0,0,0,0,0,0
-122.2694741,0,0,0,0,0,1,0
-121.9907713,0,0,0,0,0,0,1
-122.00393249999999,0,0,0,0,0,0,1
-122.27989529999999,0,0,0,1,0,0,0
-122.08045130000001,0,0,0,1,0,0,0
-122.0699057,0,1,0,0,0,0,0
-122.2733398,0,0,1,0,0,0,0
-122.2701747,0,0,0,0,0,1,0
-121.88818149999999,0,1,0,0,0,0,0
-122.2731598,0,1,0,0,0,0,0
-122.16835390000001,0,0,0,1,0,0,0
-122.0939196,0,0,0,0,0,0,1
-122.08446540000001,0,0,0,0,0,1,0
-122.10573740000001,0,0,0,0,0,0,1
-122.26941709999998,0,1,0,0,0,0,0
-121.88590549999999,0,0,0,0,0,0,1
-122.07804820000001,1,0,0,0,0,0,0
-122.05997990000002,0,0,0,0,1,0,0
-122.38264540000002,0,1,0,0,0,0,0
-122.3557462,0,0,0,1,0,0,0
-122.07791950000001,0,0,0,1,0,0,0
-122.0630222,0,0,0,0,1,0,0
-122.2805972,0,1,0,0,0,0,0
-122.0779034,0,0,0,0,0,1,0
-122.07844779999999,0,1,0,0,0,0,0
-122.07210890000002,0,0,0,1,0,0,0
-122.1356973,0,1,0,0,0,0,0
-122.06847690000001,0,1,0,0,0,0,0
-122.1248855,0,0,0,1,0,0,0
-122.2290709,0,1,0,0,0,0,0
-122.060349,0,0,0,1,0,0,0
-122.06694070000002,0,0,0,0,1,0,0
-122.1802254,0,0,0,1,0,0,0
-122.0918225,0,1,0,0,0,0,0
-122.24382539999999,0,0,0,1,0,0,0
-122.2900851,0,1,0,0,0,0,0
-121.8905415,0,1,0,0,0,0,0
-122.29073829999999,0,1,0,0,0,0,0
-122.09916799999999,0,0,0,0,0,0,1
-122.1223824,0,1,0,0,0,0,0
-122.059748,0,1,0,0,0,0,0
-122.07165520000001,0,0,0,1,0,0,0
-122.06990490000001,0,1,0,0,0,0,0
-122.06127759999998,0,0,1,0,0,0,0
-122.2985627,0,1,0,0,0,0,0
-122.0684274,0,1,0,0,0,0,0
-122.2373585,0,0,0,0,1,0,0
-122.29070279999999,0,0,1,0,0,0,0
-122.0762705,0,0,0,0,1,0,0
-122.3778947,0,0,0,0,1,0,0
-122.3740375,0,1,0,0,0,0,0
-122.25359409999999,0,0,0,0,0,1,0
-122.25147350000002,0,0,1,0,0,0,0
-121.88593490000001,0,0,0,0,0,0,1
-122.3573095,0,0,0,1,0,0,0
-122.42540190000001,0,0,0,1,0,0,0
-122.03657079999999,0,0,0,0,0,0,1
-122.06697609999999,0,0,0,0,0,1,0
-122.0930857,0,0,0,1,0,0,0
-122.0666783,0,0,0,1,0,0,0
-122.331456,0,1,0,0,0,0,0
-122.0678297,0,1,0,0,0,0,0
-122.12928640000001,0,0,0,0,0,0,1
-122.0247679,0,0,0,1,0,0,0
-122.08661609999999,0,1,0,0,0,0,0
-122.0801642,0,1,0,0,0,0,0
-122.098106,0,1,0,0,0,0,0
-122.42266950000001,1,0,0,0,0,0,0
-122.1045855,0,1,0,0,0,0,0
-121.89039540000002,0,0,0,0,0,0,1
-122.07906840000001,0,1,0,0,0,0,0
-121.88978229999998,0,0,0,0,0,0,1
-122.2906188,0,1,0,0,0,0,0
-122.42567460000001,1,0,0,0,0,0,0
-122.20570749999999,0,0,0,1,0,0,0
-122.0699277,0,1,0,0,0,0,0
-122.2736461,0,0,0,0,0,1,0
-122.09541609999998,0,1,0,0,0,0,0
-122.0662737,0,0,0,1,0,0,0
-122.1417403,0,1,0,0,0,0,0
-122.1209021,0,0,1,0,0,0,0
-122.26798090000001,0,0,1,0,0,0,0
-122.2348031,0,0,1,0,0,0,0
-122.07791329999999,0,1,0,0,0,0,0
-122.3565426,1,0,0,0,0,0,0
-122.06744020000001,0,0,0,1,0,0,0
-122.1024075,0,0,0,0,0,1,0
-122.31479509999998,0,0,0,1,0,0,0
-122.0052652,0,0,0,1,0,0,0
-122.27266170000001,0,0,0,1,0,0,0
-122.3938676,0,1,0,0,0,0,0
-122.26517179999999,0,0,0,0,0,1,0
-122.1031663,0,0,0,0,0,0,1
-122.2977169,0,0,0,1,0,0,0
-122.0628767,0,1,0,0,0,0,0
-121.8865557,0,1,0,0,0,0,0
-122.0923307,0,1,0,0,0,0,0
-122.2481023,0,0,1,0,0,0,0
-121.8861432,0,0,0,0,0,0,1
-122.09606670000001,0,0,0,0,1,0,0
-122.11936499999999,0,0,1,0,0,0,0
-122.42056709999999,0,1,0,0,0,0,0
-122.1968307,0,1,0,0,0,0,0
-122.06111440000001,0,1,0,0,0,0,0
-122.22846440000001,0,0,0,1,0,0,0
-121.88435679999999,0,1,0,0,0,0,0
-122.0721043,0,0,0,1,0,0,0
-122.14620649999999,0,1,0,0,0,0,0
-122.39231699999999,0,0,0,0,1,0,0
-122.3759294,0,0,0,1,0,0,0
-122.32010729999999,0,1,0,0,0,0,0
-122.088757,0,1,0,0,0,0,0
-122.3044403,0,1,0,0,0,0,0
-122.2843551,1,0,0,0,0,0,0
-122.27012990000001,0,0,0,1,0,0,0
-122.300747,1,0,0,0,0,0,0
-122.0265449,0,0,0,0,0,0,1
-122.0759982,0,0,0,0,0,1,0
-122.0909486,0,1,0,0,0,0,0
-122.1031514,0,0,0,1,0,0,0
-122.2806014,0,0,0,1,0,0,0
-122.23623459999999,0,1,0,0,0,0,0
-122.4103588,1,0,0,0,0,0,0
-122.12021840000001,0,0,0,1,0,0,0
-122.06161609999998,0,0,0,1,0,0,0
-122.24010870000001,0,0,0,0,0,1,0
-122.2399243,0,1,0,0,0,0,0
-121.89560060000001,0,1,0,0,0,0,0
-122.268849,0,1,0,0,0,0,0
-122.4222567,0,1,0,0,0,0,0
-122.0784804,0,0,0,0,1,0,0
-121.88974070000002,0,0,0,0,0,0,1
-122.4274258,0,0,0,1,0,0,0
-122.0337855,0,0,0,0,0,1,0
-121.90028319999999,0,0,0,0,0,0,1
-122.1027125,0,1,0,0,0,0,0
-122.1111154,0,0,0,1,0,0,0
-122.19750859999999,0,0,0,1,0,0,0
-122.32651229999999,0,1,0,0,0,0,0
-122.0779223,1,0,0,0,0,0,0
-122.1648393,0,0,0,1,0,0,0
-122.3644668,0,1,0,0,0,0,0
-122.0686587,0,1,0,0,0,0,0
-121.8888619,0,0,0,0,0,0,1
-121.9970106,0,0,0,0,0,0,1
-122.29961370000001,1,0,0,0,0,0,0
-122.27305430000001,0,1,0,0,0,0,0
-122.25191629999999,0,0,0,0,1,0,0
-122.3061507,0,0,0,0,1,0,0
-122.2930438,0,1,0,0,0,0,0
-122.40599569999999,0,1,0,0,0,0,0
-121.89941740000002,0,0,0,0,0,0,1
-122.24402549999999,0,0,0,0,0,1,0
-122.0780429,0,1,0,0,0,0,0
-122.2328696,1,0,0,0,0,0,0
-122.2981412,0,0,0,1,0,0,0
-121.88735659999999,0,0,0,0,0,0,1
-121.8892406,0,1,0,0,0,0,0
-122.31525249999999,0,0,0,1,0,0,0
-122.2350124,1,0,0,0,0,0,0
-121.8875611,0,0,0,0,0,0,1
-121.99324879999999,1,0,0,0,0,0,0
-122.29008590000002,0,0,1,0,0,0,0
-122.1521087,1,0,0,0,0,0,0
-122.0606783,1,0,0,0,0,0,0
-122.0718899,0,0,0,1,0,0,0
-122.0902983,0,0,0,0,0,1,0
-122.41318249999999,0,0,0,1,0,0,0
-122.2832514,0,0,1,0,0,0,0
-121.88405130000001,0,1,0,0,0,0,0
-122.0786361,0,1,0,0,0,0,0
-121.8861517,0,1,0,0,0,0,0
-121.8994375,0,0,0,0,0,0,1
-122.34097549999998,0,0,0,1,0,0,0
-122.4222453,0,1,0,0,0,0,0
-121.8959064,0,0,0,0,0,0,1
-122.250666,0,0,1,0,0,0,0
-122.08357930000001,0,0,0,0,0,0,1
-122.09899979999999,0,0,0,0,0,1,0
-122.0678949,1,0,0,0,0,0,0
-122.1165158,0,1,0,0,0,0,0
-122.29120559999998,0,1,0,0,0,0,0
-122.0628632,0,1,0,0,0,0,0
-122.06652040000002,0,0,1,0,0,0,0
-122.4262382,0,0,0,1,0,0,0
-122.3301955,0,0,0,1,0,0,0
-122.07253689999999,0,0,0,1,0,0,0
-122.255806,0,0,0,0,1,0,0
-122.2905465,0,0,1,0,0,0,0
-122.3893521,0,0,0,1,0,0,0
-122.32447490000001,0,1,0,0,0,0,0
-122.2823568,0,0,0,1,0,0,0
-122.01181389999999,0,0,0,0,0,1,0
-122.0628392,0,1,0,0,0,0,0
-122.07154809999999,0,1,0,0,0,0,0
-122.28101699999999,0,0,0,1,0,0,0
-122.0798801,0,0,0,0,1,0,0
-122.4021095,0,1,0,0,0,0,0
-122.2526869,1,0,0,0,0,0,0
-122.3894022,0,0,0,1,0,0,0
-122.2684183,0,1,0,0,0,0,0
-122.29432620000001,0,0,0,1,0,0,0
-122.06280859999998,0,1,0,0,0,0,0
-122.11934540000001,0,0,0,0,0,0,1
-122.30808689999999,0,1,0,0,0,0,0
-122.1594021,0,0,0,1,0,0,0
-122.3849037,1,0,0,0,0,0,0
-122.1620757,0,0,0,1,0,0,0
-122.01316340000001,0,0,0,1,0,0,0
-122.0688763,0,0,0,1,0,0,0
-122.2126547,0,0,0,0,1,0,0
-122.1518541,0,1,0,0,0,0,0
-121.8901949,0,1,0,0,0,0,0
-122.40132120000001,0,1,0,0,0,0,0
-122.36443200000001,0,1,0,0,0,0,0
-121.8888322,0,1,0,0,0,0,0
-122.42740559999999,0,0,0,1,0,0,0
-122.1500087,0,1,0,0,0,0,0
-122.2618114,0,0,1,0,0,0,0
-122.2047864,0,1,0,0,0,0,0
-122.10310630000001,0,0,0,0,0,1,0
-122.27951189999999,0,0,0,0,0,1,0
-122.0415854,0,0,0,1,0,0,0
-122.3373789,0,1,0,0,0,0,0
-122.08478059999999,0,1,0,0,0,0,0
-122.10224939999999,0,1,0,0,0,0,0
-122.2439253,0,0,1,0,0,0,0
-122.06850690000002,0,0,0,1,0,0,0
-122.2765139,1,0,0,0,0,0,0
-122.2018206,0,0,0,0,1,0,0
-122.06778519999999,0,0,0,0,0,1,0
-122.2804139,0,0,0,0,0,1,0
-122.05402790000001,1,0,0,0,0,0,0
-122.2413986,0,1,0,0,0,0,0
-122.1830298,0,0,0,1,0,0,0
-122.06803020000001,0,0,0,0,0,1,0
-122.36943829999998,0,1,0,0,0,0,0
-122.3939229,0,0,0,1,0,0,0
-122.12352920000001,0,1,0,0,0,0,0
-122.1042433,0,1,0,0,0,0,0
-122.4018637,0,1,0,0,0,0,0
-121.89487179999999,0,0,0,0,0,0,1
-122.26941090000001,0,0,0,1,0,0,0
-122.0679227,0,1,0,0,0,0,0
-122.06811270000001,0,1,0,0,0,0,0
-121.88309070000001,0,0,0,0,0,0,1
-122.063652,0,0,0,1,0,0,0
-122.2798777,0,0,0,0,1,0,0
-122.05066940000002,0,0,0,1,0,0,0
-121.8838861,0,0,0,0,0,0,1
-122.2906366,0,0,1,0,0,0,0
-121.8895872,0,0,0,0,0,0,1
-122.29032690000001,0,0,1,0,0,0,0
-122.4027027,1,0,0,0,0,0,0
-122.31626570000002,0,1,0,0,0,0,0
-121.8841061,0,0,0,0,0,0,1
-122.06283390000002,0,0,0,1,0,0,0
-122.2500631,0,0,0,1,0,0,0
-122.4010959,1,0,0,0,0,0,0
-122.2327269,0,1,0,0,0,0,0
-121.895848,0,1,0,0,0,0,0
-122.2970736,0,0,0,1,0,0,0
-122.0294055,1,0,0,0,0,0,0
-122.0843878,0,0,0,0,0,0,1
-122.0498408,0,0,0,1,0,0,0
-122.0687942,0,0,0,0,1,0,0
-122.3845237,0,1,0,0,0,0,0
-122.09671709999999,0,1,0,0,0,0,0
-121.8978346,0,1,0,0,0,0,0
-122.06771850000001,0,0,1,0,0,0,0
-122.3705988,1,0,0,0,0,0,0
-122.06023880000001,1,0,0,0,0,0,0
-122.1746986,0,0,0,1,0,0,0
-122.0918506,0,1,0,0,0,0,0
-122.25055859999999,0,0,0,1,0,0,0
-122.18020890000001,0,1,0,0,0,0,0
-122.06025690000001,1,0,0,0,0,0,0
-122.29237739999999,0,0,1,0,0,0,0
-122.0248445,0,0,0,0,0,0,1
-122.0639432,0,1,0,0,0,0,0
-122.0865648,0,0,0,0,1,0,0
-122.0248123,0,0,0,0,0,0,1
-122.2815034,0,0,0,1,0,0,0
-122.09358859999999,0,0,0,1,0,0,0
-122.2871315,0,1,0,0,0,0,0
-122.1828486,0,0,0,1,0,0,0
-122.2990513,0,1,0,0,0,0,0
-122.0840479,0,0,0,0,0,1,0
-122.26019740000001,0,0,1,0,0,0,0
-121.887377,0,0,0,0,0,0,1
-122.2906176,0,1,0,0,0,0,0
-122.2424082,0,0,0,1,0,0,0
-121.88187649999999,0,1,0,0,0,0,0
-122.10463840000001,0,0,0,0,0,1,0
-122.32880700000001,0,0,0,1,0,0,0
-122.32243429999998,0,0,0,1,0,0,0
-121.8978317,0,1,0,0,0,0,0
-122.24128859999999,1,0,0,0,0,0,0
-122.07854420000001,0,0,0,1,0,0,0
-122.12941950000001,0,1,0,0,0,0,0
-122.034248,0,0,0,0,0,1,0
-122.3813399,0,1,0,0,0,0,0
-122.06532079999998,0,0,0,1,0,0,0
-122.07815009999999,1,0,0,0,0,0,0
-122.3710491,0,1,0,0,0,0,0
-122.3429031,0,1,0,0,0,0,0
-122.0876682,0,0,0,0,0,1,0
-121.88297450000002,0,0,0,0,0,0,1
-122.39034779999999,0,0,0,0,1,0,0
-122.26585659999999,0,0,1,0,0,0,0
-122.05550829999999,1,0,0,0,0,0,0
-121.8848017,0,1,0,0,0,0,0
-121.8841817,0,1,0,0,0,0,0
-122.33904840000002,0,1,0,0,0,0,0
-122.03182679999999,0,0,0,1,0,0,0
-122.10040579999999,0,0,1,0,0,0,0
-122.3255121,0,1,0,0,0,0,0
-122.36290490000002,0,1,0,0,0,0,0
-122.09553030000001,0,1,0,0,0,0,0
-121.88888689999999,0,1,0,0,0,0,0
-122.28476,0,1,0,0,0,0,0
-122.41949809999998,0,1,0,0,0,0,0
-122.06050049999999,0,1,0,0,0,0,0
-122.0903182,0,0,0,1,0,0,0
-122.0887879,0,0,0,0,0,1,0
-122.40064479999998,0,0,0,0,1,0,0
-122.27654199999999,0,0,1,0,0,0,0
-122.2910554,0,0,1,0,0,0,0
-122.2510328,0,0,0,1,0,0,0
-122.31800859999998,0,1,0,0,0,0,0
-122.09164890000001,0,1,0,0,0,0,0
-122.16874579999998,0,0,0,1,0,0,0
-122.0953819,0,0,0,0,0,0,1
-122.2912913,0,0,0,1,0,0,0
-122.07049009999999,0,0,0,0,1,0,0
-122.4235128,1,0,0,0,0,0,0
-122.0777713,0,0,0,0,0,0,1
-122.05893259999999,0,1,0,0,0,0,0
-122.2058892,1,0,0,0,0,0,0
-121.88565940000001,0,0,0,0,0,0,1
-122.05498359999999,1,0,0,0,0,0,0
-122.06240840000001,0,0,0,0,0,1,0
-122.06277920000001,0,0,0,1,0,0,0
-122.22495759999998,0,0,0,0,1,0,0
-122.07705590000002,0,0,0,0,0,0,1
-122.25903020000001,0,0,0,0,1,0,0
-122.06800359999998,0,1,0,0,0,0,0
-122.228747,0,1,0,0,0,0,0
-122.4186986,0,1,0,0,0,0,0
-122.14037169999999,0,0,0,1,0,0,0
-122.2923108,0,0,1,0,0,0,0
-122.3643945,0,1,0,0,0,0,0
-122.2450399,0,0,0,0,0,1,0
-122.1722801,0,1,0,0,0,0,0
-122.10313870000002,0,1,0,0,0,0,0
-122.0904576,0,1,0,0,0,0,0
-122.4013811,0,1,0,0,0,0,0
-122.2844768,0,0,1,0,0,0,0
-122.33951709999998,0,0,0,1,0,0,0
-122.2887439,0,0,0,1,0,0,0
-122.06990929999999,0,1,0,0,0,0,0
-122.30224650000001,0,0,0,1,0,0,0
-122.0889314,0,1,0,0,0,0,0
-122.384346,0,1,0,0,0,0,0
-122.2374274,0,0,0,1,0,0,0
-122.40340549999999,0,1,0,0,0,0,0
-122.28070009999999,0,0,0,0,0,1,0
-122.0913692,0,0,0,1,0,0,0
-122.42224850000001,0,1,0,0,0,0,0
-122.36765559999999,0,1,0,0,0,0,0
-122.1228606,0,0,0,0,0,0,1
-122.09154550000001,1,0,0,0,0,0,0
-122.27751840000002,0,0,1,0,0,0,0
-121.88579309999999,0,1,0,0,0,0,0
-122.4002348,0,0,0,0,1,0,0
-122.2817223,0,0,0,1,0,0,0
-122.11466409999998,0,1,0,0,0,0,0
-122.42458789999999,1,0,0,0,0,0,0
-122.34208419999999,0,1,0,0,0,0,0
-122.0993404,0,0,0,0,0,0,1
-122.37859180000001,0,0,0,1,0,0,0
-121.8896543,0,0,0,0,0,0,1
-122.26953689999999,0,1,0,0,0,0,0
-122.0819841,0,1,0,0,0,0,0
-122.2327061,0,0,0,0,0,1,0
-122.2713104,0,1,0,0,0,0,0
-122.06265090000001,0,0,0,0,0,1,0
-122.187979,0,1,0,0,0,0,0
-122.10434479999999,0,0,0,0,0,0,1
-122.16312549999999,0,1,0,0,0,0,0
-121.8918149,0,0,0,0,0,0,1
-121.9995071,1,0,0,0,0,0,0
-121.88614650000001,0,0,0,0,0,0,1
-122.38950109999999,0,1,0,0,0,0,0
-122.16348020000001,0,1,0,0,0,0,0
-122.08472590000001,0,0,0,0,0,0,1
-122.4235338,0,1,0,0,0,0,0
-122.069923,1,0,0,0,0,0,0
-122.1981517,0,1,0,0,0,0,0
-122.0957883,0,1,0,0,0,0,0
-122.0863172,0,0,0,0,0,1,0
-122.2515481,0,0,0,0,0,1,0
-122.2604855,0,1,0,0,0,0,0
-122.1624939,1,0,0,0,0,0,0
-122.0688152,0,1,0,0,0,0,0
-122.07806029999999,1,0,0,0,0,0,0
-122.0640084,0,0,0,1,0,0,0
-122.2361976,0,1,0,0,0,0,0
-122.1581185,0,1,0,0,0,0,0
-122.24852179999999,0,0,1,0,0,0,0
-122.23110870000001,0,1,0,0,0,0,0
-122.0780168,1,0,0,0,0,0,0
-122.0725503,1,0,0,0,0,0,0
-121.8952461,0,1,0,0,0,0,0
-122.1484179,0,0,0,1,0,0,0
-122.0831591,0,0,0,1,0,0,0
-122.3413028,0,0,0,1,0,0,0
-122.1826716,0,1,0,0,0,0,0
-122.22531029999999,0,0,0,1,0,0,0
-122.32425400000001,0,1,0,0,0,0,0
-122.10304099999999,0,0,0,0,0,1,0
-122.2597101,0,1,0,0,0,0,0
-122.008325,1,0,0,0,0,0,0
-122.42692720000001,1,0,0,0,0,0,0
-122.2906115,0,1,0,0,0,0,0
-122.24873600000001,1,0,0,0,0,0,0
-122.10290549999999,0,0,0,0,0,1,0
-122.26659140000001,0,0,0,1,0,0,0
-122.14410320000002,0,1,0,0,0,0,0
-122.242548,0,0,0,0,0,1,0
-122.42627920000001,0,1,0,0,0,0,0
-122.0248409,0,0,0,0,0,0,1
-122.219522,0,1,0,0,0,0,0
-122.2817358,0,0,1,0,0,0,0
-122.08882,0,0,0,0,0,0,1
-121.8903636,0,1,0,0,0,0,0
-122.3412624,0,1,0,0,0,0,0
-122.3603747,0,0,0,0,1,0,0
-122.2905922,0,0,0,0,1,0,0
-121.8957328,0,1,0,0,0,0,0
-122.28206189999999,0,0,0,0,1,0,0
-122.0917504,0,1,0,0,0,0,0
-122.3150321,0,0,0,1,0,0,0
-122.1285082,1,0,0,0,0,0,0
-122.232653,0,0,1,0,0,0,0
-122.4234196,1,0,0,0,0,0,0
-122.02490859999999,0,0,0,1,0,0,0
-122.06614509999999,0,0,1,0,0,0,0
-121.88632379999999,0,1,0,0,0,0,0
-122.10308899999998,0,1,0,0,0,0,0
-122.27865630000001,0,0,0,1,0,0,0
-122.2321777,0,0,0,0,1,0,0
-122.1193763,0,0,1,0,0,0,0
-122.0665306,0,0,1,0,0,0,0
-122.4000551,0,1,0,0,0,0,0
-122.1450449,1,0,0,0,0,0,0
-122.0502249,0,0,0,1,0,0,0
-121.88969979999999,0,1,0,0,0,0,0
-122.39454140000001,1,0,0,0,0,0,0
-122.2928044,0,1,0,0,0,0,0
-122.0641848,0,0,0,1,0,0,0
-121.88957930000001,0,1,0,0,0,0,0
-122.41682649999998,0,1,0,0,0,0,0
-122.23256049999999,0,0,1,0,0,0,0
-122.25898459999999,1,0,0,0,0,0,0
-122.2971129,0,0,0,1,0,0,0
-122.14445259999998,0,0,0,0,1,0,0
-121.9904284,0,0,0,1,0,0,0
-122.07809070000002,0,0,0,1,0,0,0
-122.2172905,0,1,0,0,0,0,0
-122.0602906,0,1,0,0,0,0,0
-122.2551622,0,1,0,0,0,0,0
-122.0856294,0,1,0,0,0,0,0
-122.2813791,0,1,0,0,0,0,0
-122.3926149,0,1,0,0,0,0,0
-122.2424864,0,0,1,0,0,0,0
-122.07273159999998,0,0,0,1,0,0,0
-122.09845020000002,0,1,0,0,0,0,0
-122.07792990000002,0,0,0,0,0,1,0
-122.29142639999999,0,0,0,1,0,0,0
-122.2493858,0,0,0,0,0,1,0
-122.2988602,1,0,0,0,0,0,0
-122.0684509,1,0,0,0,0,0,0
-122.0637928,0,0,1,0,0,0,0
-121.9890925,0,0,0,0,0,1,0
-122.32451189999999,0,1,0,0,0,0,0
-122.07457859999998,0,1,0,0,0,0,0
-122.2481291,1,0,0,0,0,0,0
-122.0699156,1,0,0,0,0,0,0
-122.0887567,0,0,0,1,0,0,0
-122.2087824,0,0,0,1,0,0,0
-122.1364563,0,1,0,0,0,0,0
-122.0047543,0,0,0,1,0,0,0
-122.40250790000002,0,1,0,0,0,0,0
-122.2714625,0,1,0,0,0,0,0
-121.8945767,0,1,0,0,0,0,0
-122.06637830000001,0,0,0,1,0,0,0
-122.24456699999999,0,0,1,0,0,0,0
-122.24318799999999,0,0,0,1,0,0,0
-122.12976499999999,0,0,1,0,0,0,0
-122.2914489,0,0,0,1,0,0,0
